id,Temperature,Humidity,Wind Speed,Precipitation,Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility,Location,target
7094,34,77,14,77,overcast,992.52,1,Autumn,4,coastal,Rainy
7095,20,53,5,4,partly cloudy,1017.72,8,Spring,6.5,coastal,Sunny
7096,31,55,7,19,clear,1010.79,8,Summer,10,mountain,Sunny
7097,33,59,5.5,23,partly cloudy,1013.91,4,Autumn,8,coastal,Cloudy
7098,68,75,1,106,overcast,1011.27,5,Summer,4.5,coastal,Cloudy
7099,-4,86,28,94,overcast,993.3,10,Winter,4.5,inland,Snowy
7100,15,65,2.5,44,overcast,1008.18,3,Summer,8,inland,Cloudy
7101,34,65,9.5,76,overcast,1019.16,1,Autumn,5,inland,Rainy
7102,15,62,12,10,overcast,1019.54,4,Autumn,8.5,inland,Cloudy
7103,33,66,8.5,17,partly cloudy,1007.14,4,Summer,6,mountain,Cloudy
7104,27,56,1,10,partly cloudy,1016.39,1,Winter,5.5,coastal,Cloudy
7105,23,89,15.5,100,clear,1021.18,13,Winter,3.5,coastal,Sunny
7106,10,55,3.5,22,partly cloudy,1003.76,3,Spring,7,inland,Cloudy
7107,0,62,16.5,55,overcast,998.86,1,Winter,3,inland,Snowy
7108,3,83,17,87,partly cloudy,983.86,0,Winter,3.5,mountain,Snowy
7109,33,78,3.5,27,partly cloudy,1004.47,3,Autumn,8.5,mountain,Cloudy
7110,18,70,16.5,63,overcast,1018.35,3,Winter,3.5,inland,Rainy
7111,-5,83,11,69,partly cloudy,980.93,0,Winter,3.5,inland,Snowy
7112,36,23,4.5,0,clear,1016.42,6,Spring,9,mountain,Sunny
7113,32,65,2.5,7,partly cloudy,1018.37,8,Summer,6,coastal,Sunny
7114,38,41,10,5,clear,1025.62,9,Winter,9.5,mountain,Sunny
7115,11,68,13.5,55,overcast,1012.76,0,Winter,4,mountain,Rainy
7116,29,77,8,20,overcast,1001.24,2,Summer,6.5,mountain,Cloudy
7117,-10,96,2,59,overcast,994.38,1,Winter,3,mountain,Snowy
7118,1,93,32.5,70,overcast,999.74,9,Winter,3,inland,Snowy
7119,41,59,1,5,partly cloudy,1024.61,5,Winter,9.5,inland,Sunny
7120,23,31,8.5,88,partly cloudy,1138.72,2,Spring,6.5,mountain,Rainy
7121,32,85,13,85,partly cloudy,1007.23,1,Summer,4.5,coastal,Rainy
7122,42,59,2,12,partly cloudy,1024.56,8,Summer,8,mountain,Sunny
7123,32,91,5.5,100,partly cloudy,1024.13,14,Winter,7,mountain,Sunny
7124,16,54,13.5,23,partly cloudy,1004.39,1,Spring,6.5,mountain,Cloudy
7125,2,82,9.5,92,overcast,997.52,1,Winter,2.5,mountain,Snowy
7126,20,71,9,38,overcast,1010.66,2,Spring,6,inland,Cloudy
7127,21,78,13.5,33,overcast,1007.55,1,Summer,5.5,coastal,Cloudy
7128,32,94,28,82,partly cloudy,994.93,13,Winter,4.5,mountain,Rainy
7129,3,74,14,83,overcast,981.85,1,Winter,1,mountain,Snowy
7130,33,60,4.5,14,clear,1026.77,7,Summer,9.5,mountain,Sunny
7131,34,92,15.5,67,partly cloudy,990.04,1,Summer,4,inland,Rainy
7132,33,77,6.5,96,partly cloudy,1001.42,2,Summer,4.5,mountain,Rainy
7133,17,78,10.5,47,partly cloudy,1017.47,3,Autumn,8,mountain,Cloudy
7134,32,33,6.5,5,clear,1011,11,Spring,7.5,mountain,Sunny
7135,0,92,6,83,overcast,993.9,1,Winter,4.5,mountain,Snowy
7136,25,60,7,93,overcast,1012.08,2,Autumn,3,coastal,Rainy
7137,34,61,14,64,overcast,992.2,0,Summer,4,inland,Rainy
7138,20,70,9.5,56,partly cloudy,1004.39,1,Winter,4,coastal,Rainy
7139,28,53,15,27,overcast,1006.42,3,Autumn,5.5,inland,Cloudy
7140,1,70,11.5,64,partly cloudy,996.82,1,Winter,3,inland,Snowy
7141,4,106,21,85,partly cloudy,984.87,0,Winter,4.5,inland,Snowy
7142,-8,85,15,86,partly cloudy,985.82,1,Winter,1.5,inland,Snowy
7143,16,73,7.5,35,partly cloudy,1019.47,2,Winter,7.5,mountain,Cloudy
7144,18,63,6,52,overcast,1004,2,Autumn,3,mountain,Rainy
7145,37,27,3,5,clear,1014.53,5,Winter,8,coastal,Sunny
7146,26,78,17,67,overcast,1002.58,3,Summer,4,inland,Rainy
7147,26,99,22.5,89,partly cloudy,1009.48,11,Winter,8,coastal,Cloudy
7148,36,58,0.5,13,clear,1029.78,7,Spring,7,coastal,Sunny
7149,-3,68,5,67,overcast,986.52,0,Winter,3,mountain,Snowy
7150,11,71,14,55,overcast,1013.49,1,Spring,2.5,mountain,Rainy
7151,0,67,14.5,87,partly cloudy,997.12,0,Winter,1.5,mountain,Snowy
7152,30,69,4,49,partly cloudy,1013.93,2,Winter,6.5,inland,Cloudy
7153,22,62,6.5,12,clear,1014.78,7,Winter,9.5,coastal,Sunny
7154,12,89,12,56,overcast,993.17,0,Winter,5,inland,Rainy
7155,34,52,1.5,15,overcast,1014.46,2,Spring,5,coastal,Cloudy
7156,14,78,15,17,overcast,1010.49,2,Spring,9,coastal,Cloudy
7157,42,60,0.5,0,clear,1029.12,7,Winter,6.5,coastal,Sunny
7158,11,96,7.5,90,partly cloudy,998.15,3,Summer,1.5,coastal,Rainy
7159,47,82,25.5,96,overcast,1006.85,5,Summer,1,coastal,Rainy
7160,21,50,2.5,42,partly cloudy,1014.07,4,Winter,5.5,mountain,Cloudy
7161,35,43,4.5,14,partly cloudy,1022.66,7,Summer,8.5,mountain,Sunny
7162,21,77,10.5,26,partly cloudy,1008.89,1,Autumn,8.5,mountain,Cloudy
7163,29,73,2.5,22,partly cloudy,1003.09,1,Summer,9,inland,Cloudy
7164,42,57,5.5,1,partly cloudy,1014.28,11,Spring,7.5,mountain,Sunny
7165,-5,105,32,99,overcast,988.94,12,Winter,0.5,inland,Snowy
7166,43,71,27,75,overcast,1002.47,7,Winter,1,coastal,Rainy
7167,39,27,2,17,partly cloudy,1028.66,7,Winter,5.5,inland,Sunny
7168,12,96,17,82,overcast,996.6,1,Winter,3,coastal,Rainy
7169,13,69,1.5,32,partly cloudy,1005.33,4,Autumn,5,coastal,Cloudy
7170,31,67,5.5,54,overcast,993.57,3,Winter,4.5,coastal,Rainy
7171,23,62,11,47,partly cloudy,1017.3,4,Autumn,7.5,coastal,Cloudy
7172,22,55,1,44,overcast,1013.59,3,Spring,6,mountain,Cloudy
7173,-9,91,8.5,99,partly cloudy,997.7,0,Winter,4.5,mountain,Snowy
7174,25,74,5,14,overcast,1019.75,3,Summer,8.5,mountain,Cloudy
7175,-8,93,4.5,54,overcast,996.23,1,Winter,2,mountain,Snowy
7176,19,82,9,69,overcast,1001.62,2,Summer,2,mountain,Rainy
7177,-10,43,10,78,cloudy,1169.09,11,Autumn,8.5,coastal,Cloudy
7178,19,88,19,65,overcast,1010.98,0,Summer,4.5,inland,Rainy
7179,27,34,4,19,clear,1022.36,11,Autumn,7,mountain,Sunny
7180,10,60,11.5,26,overcast,1010.84,3,Winter,5.5,mountain,Cloudy
7181,30,96,20.5,81,overcast,1003.76,0,Autumn,2.5,coastal,Rainy
7182,1,65,4.5,73,overcast,983.23,1,Winter,2,inland,Snowy
7183,34,20,6.5,15,partly cloudy,1027.48,7,Autumn,9.5,coastal,Sunny
7184,14,84,11.5,94,overcast,1006.88,2,Spring,4,coastal,Rainy
7185,31,56,10.5,17,overcast,1016.34,4,Spring,8.5,inland,Cloudy
7186,50,77,9,76,clear,1019.37,11,Winter,1,coastal,Sunny
7187,22,51,11,29,partly cloudy,1002.25,1,Autumn,6,coastal,Cloudy
7188,-6,86,11,95,overcast,988.28,0,Winter,2,mountain,Snowy
7189,38,20,8,0,clear,1014.75,8,Autumn,9.5,inland,Sunny
7190,-6,23,11,40,partly cloudy,1081.12,11,Autumn,14.5,inland,Sunny
7191,30,65,16.5,73,overcast,994.36,1,Winter,3,inland,Rainy
7192,23,59,10.5,29,overcast,1013.49,3,Autumn,7,mountain,Cloudy
7193,52,78,20.5,104,clear,1015.76,12,Winter,8,coastal,Sunny
7194,30,78,11,49,partly cloudy,1015.31,1,Spring,8,coastal,Cloudy
7195,44,45,2.5,9,clear,1020.44,7,Autumn,5.5,mountain,Sunny
7196,43,31,5,0,clear,1011.31,5,Spring,7.5,inland,Sunny
7197,3,65,16,63,partly cloudy,996.43,1,Winter,4.5,inland,Snowy
7198,25,81,12,57,partly cloudy,1012.75,0,Spring,3,mountain,Rainy
7199,12,55,11.5,27,overcast,1002.75,2,Summer,5.5,mountain,Cloudy
7200,24,88,11,107,overcast,1004.99,10,Summer,5.5,inland,Rainy
7201,2,60,6.5,76,overcast,981.66,1,Winter,3.5,mountain,Snowy
7202,-10,88,13.5,61,overcast,987.5,1,Winter,4,inland,Snowy
7203,11,63,12,52,overcast,998.21,1,Autumn,3.5,coastal,Rainy
7204,23,43,6.5,4,partly cloudy,1022.54,7,Autumn,9.5,coastal,Sunny
7205,8,74,0.5,59,partly cloudy,936.62,5,Autumn,11.5,mountain,Rainy
7206,18,51,9,17,overcast,1012.81,4,Autumn,8.5,inland,Cloudy
7207,32,74,10,79,clear,1010,10,Spring,3,mountain,Sunny
7208,71,91,5.5,80,clear,1024.69,7,Summer,4,coastal,Sunny
7209,34,60,7.5,18,partly cloudy,1025.96,11,Summer,7.5,mountain,Sunny
7210,-7,82,4.5,90,overcast,999.26,0,Winter,2.5,inland,Snowy
7211,17,61,10,23,overcast,1009.33,4,Spring,7,mountain,Cloudy
7212,34,28,4.5,13,clear,1015.29,11,Winter,5,coastal,Sunny
7213,29,33,5.5,5,clear,1011.21,5,Autumn,5.5,mountain,Sunny
7214,11,93,9,70,partly cloudy,995.55,3,Winter,3,mountain,Rainy
7215,33,44,1.5,11,clear,1011.95,7,Summer,8.5,inland,Sunny
7216,34,56,13,49,overcast,1018.33,3,Spring,6,inland,Cloudy
7217,-2,82,17.5,52,overcast,990.33,0,Winter,4.5,inland,Snowy
7218,16,69,4.5,31,partly cloudy,1041.6,0,Spring,11,inland,Snowy
7219,26,37,5,15,partly cloudy,1028.45,7,Spring,6.5,coastal,Sunny
7220,44,36,2,14,partly cloudy,1028.47,8,Spring,9.5,mountain,Sunny
7221,-8,67,6,60,overcast,998.86,0,Winter,4.5,inland,Snowy
7222,49,79,13,77,overcast,973.61,5,Winter,5,coastal,Cloudy
7223,-9,84,12,76,overcast,981.36,0,Winter,4.5,inland,Snowy
7224,24,21,0.5,6,clear,1024.3,7,Spring,7,coastal,Sunny
7225,40,45,9.5,16,clear,1029.31,11,Spring,6,inland,Sunny
7226,34,72,11,31,partly cloudy,1014.53,2,Spring,9,coastal,Cloudy
7227,-9,87,17,98,partly cloudy,994.9,0,Winter,3,inland,Snowy
7228,61,89,0.5,88,clear,1020.29,9,Spring,11.5,mountain,Sunny
7229,-2,74,17.5,53,overcast,985.71,0,Winter,5,mountain,Snowy
7230,24,61,5.5,3,clear,1018.27,9,Spring,5.5,inland,Sunny
7231,27,52,9,18,partly cloudy,1000.71,4,Summer,6,coastal,Cloudy
7232,24,39,5,6,clear,1026.01,11,Spring,9.5,mountain,Sunny
7233,-2,71,14,54,overcast,995.04,1,Winter,2,mountain,Snowy
7234,91,100,3,91,clear,1017.22,2,Summer,7.5,mountain,Sunny
7235,25,78,13,50,overcast,1019.76,0,Winter,2.5,mountain,Rainy
7236,43,73,18,79,clear,1023.35,11,Summer,8.5,coastal,Sunny
7237,-20,23,7.5,86,partly cloudy,1008.19,11,Spring,18,inland,Cloudy
7238,18,88,18.5,89,overcast,1017.99,2,Autumn,1.5,coastal,Rainy
7239,14,67,0.5,16,partly cloudy,1015.74,1,Summer,8,coastal,Cloudy
7240,24,58,10,17,partly cloudy,1009.9,4,Autumn,6.5,inland,Cloudy
7241,24,39,7,5,clear,1025.54,6,Spring,6.5,inland,Sunny
7242,18,75,13.5,106,overcast,1006.87,14,Winter,5,coastal,Rainy
7243,18,69,9,30,partly cloudy,1011.01,1,Spring,8,inland,Cloudy
7244,32,65,8.5,18,clear,1022,9,Winter,6,mountain,Sunny
7245,30,75,7,76,overcast,1006.07,3,Autumn,3.5,coastal,Rainy
7246,1,73,5.5,78,overcast,982.35,1,Winter,1.5,mountain,Snowy
7247,30,61,1.5,11,clear,1020.86,7,Autumn,7,mountain,Sunny
7248,48,37,13.5,92,partly cloudy,947.17,4,Autumn,17,mountain,Rainy
7249,40,22,5,18,partly cloudy,1029.8,7,Spring,6.5,coastal,Sunny
7250,1,76,11.5,51,partly cloudy,1121.62,4,Autumn,10.5,mountain,Cloudy
7251,13,67,10.5,66,overcast,990.65,3,Spring,2,coastal,Rainy
7252,21,60,15.5,72,partly cloudy,1014.27,0,Autumn,4.5,coastal,Rainy
7253,30,52,6.5,19,clear,1022.13,9,Summer,5.5,inland,Sunny
7254,31,79,18,88,overcast,1007.58,0,Autumn,4.5,coastal,Rainy
7255,13,88,8,70,overcast,994.47,1,Winter,2.5,inland,Rainy
7256,28,96,9.5,78,overcast,1017.57,3,Spring,3,mountain,Rainy
7257,16,71,0.5,29,partly cloudy,1004.34,4,Summer,7.5,inland,Cloudy
7258,-4,94,14.5,85,partly cloudy,983.97,0,Winter,2.5,mountain,Snowy
7259,27,40,2,35,partly cloudy,876.81,14,Winter,8,inland,Cloudy
7260,-7,89,11.5,96,overcast,998.5,1,Winter,4,inland,Snowy
7261,36,70,0.5,70,clear,1025.87,2,Spring,2,inland,Sunny
7262,15,91,19.5,93,overcast,999.17,2,Spring,2,mountain,Rainy
7263,36,104,18,73,clear,1012.73,9,Summer,7,inland,Sunny
7264,-6,90,13.5,94,overcast,988.68,0,Winter,3.5,inland,Snowy
7265,-3,78,0,96,overcast,982.96,1,Winter,1,mountain,Snowy
7266,-3,79,12.5,55,overcast,995.35,0,Winter,5,inland,Snowy
7267,30,92,9,52,overcast,1016.07,3,Autumn,4,inland,Rainy
7268,16,77,2.5,45,overcast,1007.66,4,Summer,5.5,coastal,Cloudy
7269,14,71,5.5,32,partly cloudy,1011.82,1,Winter,6,inland,Cloudy
7270,17,66,18,63,partly cloudy,992.22,1,Winter,2.5,inland,Rainy
7271,11,95,5.5,65,partly cloudy,997.77,2,Autumn,4,coastal,Rainy
7272,-3,89,13,88,overcast,990.17,0,Winter,3.5,mountain,Snowy
7273,33,69,5,0,clear,1018.36,11,Winter,7,mountain,Sunny
7274,-11,72,18.5,93,overcast,980.92,11,Winter,3.5,inland,Snowy
7275,21,34,8,9,partly cloudy,1028.63,11,Summer,6,coastal,Sunny
7276,26,73,2.5,34,overcast,1001.41,3,Winter,8,inland,Cloudy
7277,5,28,0.5,19,cloudy,808.04,13,Autumn,13.5,coastal,Snowy
7278,20,75,19.5,54,partly cloudy,1001.83,2,Summer,3.5,mountain,Rainy
7279,-6,82,1,71,overcast,996.88,1,Winter,2.5,mountain,Snowy
7280,26,79,9,76,overcast,1019.71,4,Winter,1.5,mountain,Rainy
7281,18,71,12.5,66,partly cloudy,1015.11,0,Spring,4,inland,Rainy
7282,1,108,13,84,overcast,991.22,7,Winter,6,inland,Snowy
7283,4,88,18,63,overcast,997.77,1,Winter,4,mountain,Snowy
7284,55,105,30.5,96,overcast,997.39,10,Spring,3.5,inland,Rainy
7285,33,67,19.5,65,overcast,995.78,2,Spring,4,coastal,Rainy
7286,32,28,1.5,14,clear,1019.18,5,Summer,6.5,mountain,Sunny
7287,31,57,1.5,89,partly cloudy,1008.97,2,Winter,13,coastal,Sunny
7288,-9,59,0.5,10,cloudy,800.83,4,Autumn,15.5,mountain,Sunny
7289,4,64,0.5,63,overcast,985.7,1,Winter,3.5,mountain,Snowy
7290,-10,94,5,62,overcast,993.38,1,Winter,3.5,mountain,Snowy
7291,24,70,14,50,overcast,994.7,3,Autumn,3,inland,Rainy
7292,81,76,6.5,80,clear,1029.69,1,Summer,8,coastal,Sunny
7293,24,25,3,91,cloudy,1088.91,13,Spring,4.5,inland,Cloudy
7294,19,33,14,18,cloudy,1091.81,6,Winter,10.5,mountain,Cloudy
7295,4,83,8,97,partly cloudy,992.85,1,Winter,5,mountain,Snowy
7296,30,85,15.5,80,partly cloudy,1016.63,1,Summer,5,inland,Rainy
7297,23,85,18.5,91,overcast,992.84,3,Autumn,4.5,coastal,Rainy
7298,22,61,14.5,21,partly cloudy,1014.47,1,Summer,5.5,inland,Cloudy
7299,17,71,10.5,75,overcast,1012.6,0,Summer,2,mountain,Rainy
7300,-9,69,9,96,overcast,998.52,0,Winter,3.5,mountain,Snowy
7301,23,24,1,5,clear,1020.31,8,Winter,9.5,mountain,Sunny
7302,11,60,6.5,48,partly cloudy,1015.41,4,Autumn,6.5,mountain,Cloudy
7303,38,42,11,75,partly cloudy,949.89,11,Winter,19,mountain,Snowy
7304,88,93,6.5,108,partly cloudy,1014.75,1,Autumn,8.5,mountain,Sunny
7305,17,73,14.5,34,overcast,1012.91,2,Autumn,5.5,mountain,Cloudy
7306,19,73,4,36,partly cloudy,1013.63,4,Summer,9,mountain,Cloudy
7307,24,67,1,16,clear,1016.84,8,Winter,6,coastal,Sunny
7308,14,79,11.5,37,partly cloudy,1001.77,4,Autumn,5,inland,Cloudy
7309,-1,98,8.5,75,overcast,981.52,0,Winter,3,mountain,Snowy
7310,31,36,5.5,19,partly cloudy,1015.03,9,Autumn,8.5,mountain,Sunny
7311,30,71,3.5,35,partly cloudy,1009.33,1,Winter,7.5,coastal,Cloudy
7312,-6,90,20,95,overcast,989.07,1,Winter,5,mountain,Snowy
7313,20,78,1.5,59,partly cloudy,930.74,9,Winter,16.5,coastal,Rainy
7314,18,68,6.5,68,overcast,1003.8,3,Autumn,3.5,coastal,Rainy
7315,21,66,0,5,clear,1012.22,10,Spring,8.5,coastal,Sunny
7316,0,95,1.5,96,overcast,987.35,1,Winter,3.5,inland,Snowy
7317,28,75,10.5,39,partly cloudy,1016.35,2,Summer,8,inland,Cloudy
7318,24,62,9.5,20,partly cloudy,1019.57,4,Spring,7.5,coastal,Cloudy
7319,40,61,12.5,51,cloudy,893.93,10,Summer,9,coastal,Sunny
7320,2,80,8,77,overcast,990.94,0,Winter,4,mountain,Snowy
7321,22,69,8.5,8,partly cloudy,1027.53,8,Winter,7,coastal,Sunny
7322,33,50,5,13,overcast,1009.4,1,Spring,7.5,mountain,Cloudy
7323,22,42,3.5,11,clear,1023.98,7,Spring,7,coastal,Sunny
7324,1,84,16,50,overcast,995.04,1,Winter,5,mountain,Snowy
7325,-1,60,15,57,overcast,987.44,0,Winter,2.5,mountain,Snowy
7326,60,96,16.5,86,clear,1015.03,10,Winter,11,coastal,Sunny
7327,33,52,5.5,33,partly cloudy,1014.33,4,Autumn,6.5,mountain,Cloudy
7328,20,64,4,8,partly cloudy,1016.38,11,Autumn,6.5,coastal,Sunny
7329,25,58,3,9,clear,1024.92,5,Summer,9.5,coastal,Sunny
7330,44,92,19.5,80,partly cloudy,1019.33,9,Summer,6,coastal,Cloudy
7331,-6,85,17,59,overcast,987.18,1,Winter,2.5,inland,Snowy
7332,0,93,19,84,overcast,987.89,0,Winter,4.5,inland,Snowy
7333,32,85,6,83,partly cloudy,996.38,0,Autumn,3.5,mountain,Rainy
7334,24,60,6,7,clear,1028.33,6,Summer,5,mountain,Sunny
7335,27,24,13,10,cloudy,814.44,5,Spring,1,inland,Snowy
7336,14,75,12.5,33,partly cloudy,834.55,4,Winter,10.5,inland,Sunny
7337,25,21,0,11,clear,1017.95,8,Autumn,6.5,coastal,Sunny
7338,27,40,5.5,7,clear,1025.16,11,Summer,6,coastal,Sunny
7339,29,48,8.5,2,clear,1010.31,8,Autumn,8,inland,Sunny
7340,-2,94,13,71,overcast,987.43,1,Winter,4.5,mountain,Snowy
7341,25,31,0.5,11,partly cloudy,1023.32,5,Autumn,7.5,mountain,Sunny
7342,23,71,13,46,partly cloudy,1016.86,2,Spring,7,mountain,Cloudy
7343,34,38,6.5,0,clear,1029.74,9,Autumn,6.5,mountain,Sunny
7344,14,85,14.5,50,partly cloudy,1012.6,2,Summer,5,inland,Rainy
7345,29,45,4,7,clear,1011.22,7,Summer,6.5,coastal,Sunny
7346,33,59,2.5,76,overcast,1060.62,10,Spring,18,mountain,Sunny
7347,-4,83,3.5,62,overcast,999.56,1,Winter,3.5,mountain,Snowy
7348,38,29,4,95,partly cloudy,1116.14,3,Autumn,11.5,mountain,Cloudy
7349,35,49,3,6,partly cloudy,1015.29,5,Autumn,10,coastal,Sunny
7350,-8,65,2.5,79,cloudy,800.12,14,Winter,17,coastal,Cloudy
7351,32,44,5,8,clear,1028.65,9,Autumn,5.5,inland,Sunny
7352,39,50,9.5,15,partly cloudy,1017.56,8,Spring,6,inland,Sunny
7353,16,95,11.5,82,overcast,996.01,1,Autumn,3,inland,Rainy
7354,32,33,14,88,overcast,902.67,4,Summer,19.5,mountain,Cloudy
7355,-21,81,36.5,92,partly cloudy,990.74,9,Winter,1.5,inland,Snowy
7356,-13,35,1,20,cloudy,853.67,13,Summer,3,mountain,Cloudy
7357,2,38,6,86,partly cloudy,818.04,10,Summer,12,inland,Cloudy
7358,35,63,8,3,clear,1029.83,10,Spring,5,mountain,Sunny
7359,42,57,7,19,partly cloudy,1015.62,10,Spring,9,inland,Sunny
7360,27,37,6.5,4,clear,1014.6,10,Winter,6.5,mountain,Sunny
7361,-3,86,13.5,91,overcast,995.54,1,Winter,2.5,inland,Snowy
7362,34,77,18.5,98,partly cloudy,1006.36,1,Winter,4.5,inland,Rainy
7363,25,109,16.5,89,clear,1024.87,9,Spring,10.5,coastal,Sunny
7364,-13,108,6,81,partly cloudy,993.64,12,Winter,1.5,inland,Snowy
7365,4,67,14.5,94,overcast,984.65,1,Winter,4,inland,Snowy
7366,3,96,4,56,overcast,997.36,1,Winter,3.5,inland,Snowy
7367,36,54,5,7,partly cloudy,1022.82,7,Spring,10,mountain,Sunny
7368,27,69,14,13,partly cloudy,1000.76,2,Spring,8,coastal,Cloudy
7369,10,75,6.5,90,partly cloudy,995.21,3,Spring,3,inland,Rainy
7370,20,75,14.5,82,partly cloudy,993.42,1,Autumn,4,inland,Rainy
7371,32,92,19,52,partly cloudy,1009.28,0,Summer,4.5,mountain,Rainy
7372,20,52,12,11,overcast,1013.17,2,Autumn,6.5,mountain,Cloudy
7373,40,51,2,12,partly cloudy,1025.15,8,Spring,8,mountain,Sunny
7374,24,92,7,98,overcast,1009.65,2,Autumn,3,mountain,Rainy
7375,45,102,9,86,partly cloudy,1011.5,7,Spring,8.5,mountain,Sunny
7376,4,81,8,53,overcast,999.81,1,Winter,1.5,mountain,Snowy
7377,24,66,0,17,clear,1016.07,8,Autumn,8.5,coastal,Sunny
7378,4,98,9.5,71,overcast,981.89,13,Winter,3.5,inland,Snowy
7379,-10,93,20,61,overcast,992.59,0,Winter,2,mountain,Snowy
7380,47,20,14.5,67,cloudy,809.08,13,Summer,5,coastal,Sunny
7381,38,61,9,19,clear,1022.19,8,Autumn,6.5,coastal,Sunny
7382,45,64,11.5,85,partly cloudy,971.21,12,Summer,19.5,mountain,Cloudy
7383,13,70,8,34,partly cloudy,1011.78,1,Spring,6,mountain,Cloudy
7384,18,89,6.5,92,overcast,1013.9,1,Winter,3.5,coastal,Rainy
7385,25,73,13.5,33,overcast,1006.56,2,Summer,8.5,coastal,Cloudy
7386,13,59,5,24,overcast,1007.69,1,Summer,7.5,inland,Cloudy
7387,1,72,16,68,partly cloudy,998.3,0,Winter,4,mountain,Snowy
7388,18,76,14.5,47,overcast,1012.41,3,Autumn,8,coastal,Cloudy
7389,-10,90,11.5,99,partly cloudy,988.71,1,Winter,2,mountain,Snowy
7390,26,57,6,3,clear,1017.63,6,Spring,8.5,coastal,Sunny
7391,51,70,19,106,partly cloudy,1024.17,7,Spring,5.5,mountain,Sunny
7392,-3,93,2.5,64,overcast,986.5,0,Winter,2.5,inland,Snowy
7393,28,79,18.5,92,overcast,990.58,2,Autumn,1.5,inland,Rainy
7394,12,50,6,30,overcast,1009.15,3,Summer,8,inland,Cloudy
7395,11,50,10,93,partly cloudy,985.63,5,Summer,11.5,inland,Snowy
7396,44,26,9,12,clear,1029.74,5,Winter,8,mountain,Sunny
7397,21,76,8.5,34,overcast,1012.73,3,Autumn,8.5,mountain,Cloudy
7398,37,64,12,71,partly cloudy,1197.04,1,Winter,1,mountain,Rainy
7399,17,89,2.5,71,partly cloudy,1014.11,12,Winter,9.5,inland,Cloudy
7400,16,88,5.5,97,partly cloudy,1016.96,1,Autumn,3,mountain,Rainy
7401,8,27,5,66,overcast,1035.43,9,Summer,10,inland,Cloudy
7402,28,77,15,50,overcast,1014.51,1,Summer,2,inland,Rainy
7403,9,71,6.5,71,partly cloudy,1194.98,7,Spring,18.5,inland,Sunny
7404,11,69,2,14,partly cloudy,1009.02,4,Spring,6,inland,Cloudy
7405,21,43,5,10,clear,1020.95,10,Winter,8,coastal,Sunny
7406,16,94,17,90,overcast,1010.41,0,Autumn,4.5,coastal,Rainy
7407,36,50,6,0,clear,1010.34,8,Autumn,6.5,mountain,Sunny
7408,-3,87,15.5,61,overcast,997.25,0,Winter,4,mountain,Snowy
7409,36,59,3.5,66,overcast,1194.14,4,Spring,5.5,mountain,Cloudy
7410,53,75,6.5,104,clear,1014.2,1,Winter,5.5,mountain,Sunny
7411,44,50,4.5,12,clear,1011.45,9,Spring,9,mountain,Sunny
7412,37,62,7.5,19,clear,1010.28,7,Spring,9,coastal,Sunny
7413,41,48,0.5,19,clear,1029,10,Summer,8,coastal,Sunny
7414,-4,30,10,38,overcast,1152.58,3,Winter,19.5,mountain,Snowy
7415,12,52,10.5,37,overcast,1017.68,4,Autumn,6,mountain,Cloudy
7416,31,24,7,19,partly cloudy,1019.73,8,Spring,5,mountain,Sunny
7417,26,26,5,99,cloudy,803.81,1,Spring,12,inland,Sunny
7418,-1,79,8.5,61,partly cloudy,998.19,0,Winter,2.5,inland,Snowy
7419,3,68,11,95,overcast,983.81,1,Winter,2.5,mountain,Snowy
7420,37,74,12.5,86,cloudy,1034.92,3,Autumn,6,coastal,Snowy
7421,65,76,7.5,85,partly cloudy,1018.49,1,Spring,8.5,coastal,Sunny
7422,-3,83,2,86,overcast,988.23,1,Winter,3,mountain,Snowy
7423,34,69,1,24,partly cloudy,1016.93,3,Winter,8,inland,Cloudy
7424,36,26,7.5,11,clear,1029.54,8,Winter,6.5,mountain,Sunny
7425,15,54,12,47,partly cloudy,1005.36,3,Spring,7.5,mountain,Cloudy
7426,21,61,9.5,35,partly cloudy,1016.75,3,Spring,8.5,mountain,Cloudy
7427,-8,96,13.5,61,overcast,995.13,1,Winter,2,mountain,Snowy
7428,55,99,1.5,85,clear,1023.05,2,Autumn,3.5,inland,Sunny
7429,19,92,15.5,92,overcast,994.48,7,Summer,5,coastal,Rainy
7430,-7,75,6.5,101,overcast,988.6,0,Winter,1.5,inland,Snowy
7431,4,107,29.5,88,overcast,983.76,12,Winter,6.5,mountain,Snowy
7432,15,96,6,70,overcast,1004.2,1,Summer,3,coastal,Rainy
7433,29,80,16,65,overcast,1000.21,0,Winter,1.5,mountain,Rainy
7434,28,75,15,27,partly cloudy,1018.41,3,Spring,6.5,coastal,Cloudy
7435,-5,21,11,25,partly cloudy,1165.61,1,Spring,5,inland,Snowy
7436,15,77,8.5,60,partly cloudy,1006.96,1,Spring,1.5,inland,Rainy
7437,25,62,9,82,overcast,991.19,0,Summer,1.5,coastal,Rainy
7438,36,72,8,65,overcast,1056.96,7,Autumn,11,coastal,Rainy
7439,-7,103,21.5,79,overcast,980.99,13,Winter,5,inland,Snowy
7440,-2,83,16,82,overcast,985.14,1,Winter,3,inland,Snowy
7441,28,57,5,21,partly cloudy,1009.21,3,Spring,8.5,inland,Cloudy
